DrMartinMansergh	Dr-Martin-Mansergh.S.2002-09-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Dr-Martin-Mansergh.S.2002-09-12
None	Edward-Mansfield.S.1922-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Edward-Mansfield.S.1922-06-12
None	Patrick-J-Mara.S.1981-07-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-J-Mara.S.1981-07-16
BernardMarkey	Bernard-Markey.S.1973-06-01	https://data.oireachtas.ie/ie/oireachtas/member/id/Bernard-Markey.S.1973-06-01
IanMarshall	Ian-Marshall.S.2018-04-18	https://data.oireachtas.ie/ie/oireachtas/member/id/Ian-Marshall.S.2018-04-18
None	Augustine-Martin.S.1975-04-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Augustine-Martin.S.1975-04-23
CatherineMartin	Catherine-Martin.D.2016-10-03	https://data.oireachtas.ie/ie/oireachtas/member/id/Catherine-Martin.D.2016-10-03
None	James-J-Martin.S.1965-06-23	https://data.oireachtas.ie/ie/oireachtas/member/id/James-J-Martin.S.1965-06-23
MichaelMartin	Micheál-Martin.D.1989-06-29	https://data.oireachtas.ie/ie/oireachtas/member/id/Micheál-Martin.D.1989-06-29
VincentPMartin	Vincent-P-Martin.S.2020-06-29	https://data.oireachtas.ie/ie/oireachtas/member/id/Vincent-P-Martin.S.2020-06-29
PeterMathews	Peter-Mathews.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Peter-Mathews.D.2011-03-09
ArthurMatthews	Arthur-Matthews.D.1927-10-11	https://data.oireachtas.ie/ie/oireachtas/member/id/Arthur-Matthews.D.1927-10-11
StevenMatthews	Steven-Matthews.D.2020-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Steven-Matthews.D.2020-02-08
MartinMcAleese	Martin-McAleese.S.2011-05-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-McAleese.S.2011-05-25
None	Sam-McAughtry.S.1996-02-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Sam-McAughtry.S.1996-02-23
PatrickMcAuliffe	Patrick-McAuliffe.D.1944-06-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-McAuliffe.D.1944-06-09
PaulMcAuliffe	Paul-McAuliffe.D.2020-02-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Paul-McAuliffe.D.2020-02-08
None	Timothy-McAuliffe.S.1963-11-28	https://data.oireachtas.ie/ie/oireachtas/member/id/Timothy-McAuliffe.S.1963-11-28
None	Helena-McAuliffe-Ennis.S.1983-02-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Helena-McAuliffe-Ennis.S.1983-02-23
ElishaMcCallion	Elisha-McCallion.S.2020-03-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Elisha-McCallion.S.2020-03-30
JohnMcCann	John-McCann.D.1939-06-06	https://data.oireachtas.ie/ie/oireachtas/member/id/John-McCann.D.1939-06-06
PierceMcCann	Pierce-McCann.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Pierce-McCann.D.1919-01-21
PatrickMcCartan	Patrick-McCartan.D.1987-03-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-McCartan.D.1987-03-10
PatMcCartan	Patrick-McCartan.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-McCartan.D.1919-01-21
DanielMcCarthy	Daniel-McCarthy.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Daniel-McCarthy.D.1921-08-16
MichaelMcCarthy	Michael-McCarthy.S.2002-09-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-McCarthy.S.2002-09-12
SeanMcCarthy	Seán-McCarthy.D.1981-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-McCarthy.D.1981-06-30
JoeJMcCartin	Joe-J-McCartin.S.1973-06-01	https://data.oireachtas.ie/ie/oireachtas/member/id/Joe-J-McCartin.S.1973-06-01
DrPatrickMcCarvill	Dr-Patrick-McCarvill.D.1922-09-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Dr-Patrick-McCarvill.D.1922-09-09
CharlieMcConalogue	Charlie-McConalogue.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Charlie-McConalogue.D.2011-03-09
PadraicMcCormack	Pádraic-McCormack.S.1987-04-25	https://data.oireachtas.ie/ie/oireachtas/member/id/Pádraic-McCormack.S.1987-04-25
JohnSMcCoy	John-S-McCoy.D.1987-03-10	https://data.oireachtas.ie/ie/oireachtas/member/id/John-S-McCoy.D.1987-03-10
None	James-J-McCrea.S.1950-06-16	https://data.oireachtas.ie/ie/oireachtas/member/id/James-J-McCrea.S.1950-06-16
CharlieMcCreevy	Charlie-McCreevy.D.1977-07-05	https://data.oireachtas.ie/ie/oireachtas/member/id/Charlie-McCreevy.D.1977-07-05
DenisMcCullough	Denis-McCullough.D.1924-11-20	https://data.oireachtas.ie/ie/oireachtas/member/id/Denis-McCullough.D.1924-11-20
SeanPatrickMcCurtin	Seán-Patrick-McCurtin.D.1923-09-19	https://data.oireachtas.ie/ie/oireachtas/member/id/Seán-Patrick-McCurtin.D.1923-09-19
JamesMcDaid	James-McDaid.D.1989-06-29	https://data.oireachtas.ie/ie/oireachtas/member/id/James-McDaid.D.1989-06-29
HenryAMcDevitt	Henry-Aloysius-McDevitt.D.1938-06-30	https://data.oireachtas.ie/ie/oireachtas/member/id/Henry-Aloysius-McDevitt.D.1938-06-30
JarlathMcDonagh	Jarlath-McDonagh.S.1993-02-17	https://data.oireachtas.ie/ie/oireachtas/member/id/Jarlath-McDonagh.S.1993-02-17
MartinMcDonagh	Martin-McDonagh.D.1927-06-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-McDonagh.D.1927-06-23
CharlesBMcDonald	Charles-B-McDonald.S.1961-12-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Charles-B-McDonald.S.1961-12-14
LisaMcDonald	Lisa-McDonald.S.2007-07-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Lisa-McDonald.S.2007-07-23
MaryLouMcDonald	Mary-Lou-McDonald.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Mary-Lou-McDonald.D.2011-03-09
None	Frank-McDonnell.S.1989-06-26	https://data.oireachtas.ie/ie/oireachtas/member/id/Frank-McDonnell.S.1989-06-26
FrederickMcDonogh	Frederick-McDonogh.D.1932-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Frederick-McDonogh.D.1932-03-09
DerekMcDowell	Derek-McDowell.D.1992-12-14	https://data.oireachtas.ie/ie/oireachtas/member/id/Derek-McDowell.D.1992-12-14
MichaelMcDowellPD	Michael-McDowell.D.1987-03-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Michael-McDowell.D.1987-03-10
None	Farrell-McElgunn.S.1968-11-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Farrell-McElgunn.S.1968-11-21
TomMcEllistrimFF	Tom-McEllistrim.D.2002-06-06	https://data.oireachtas.ie/ie/oireachtas/member/id/Tom-McEllistrim.D.2002-06-06
